,lightgbm_clf_baseline,lightgbm_reg_baseline,lightgbm_ranker
2024-12-20,0.05371489245778133,0.02358665635846223,0.06244470867199074
2024-12-23,0.09152680156959267,0.054200251543733154,0.07584852957002412
2024-12-24,0.12698614575806733,0.04152632246479451,-0.03219083410777054
2024-12-25,0.10577014435753486,0.07648222172348319,-0.006003794664228252
2024-12-26,0.10717122025945255,-0.0037915407537777294,0.018544425313059068
2024-12-27,0.11863874935773702,0.06455849638599884,0.1048734817733255
2024-12-30,-0.02050490155528894,-0.07194368398700636,0.01157602829228896
2024-12-31,-0.10541221665930772,-0.15779594531206992,-0.10553043734155576
2025-01-02,-0.17284847799292824,-0.23640398513350305,-0.2128592004071961
2025-01-03,-0.18644208620330915,-0.2372165587700625,-0.22324013062501577
2025-01-06,-0.16841605031998824,-0.18695787128687819,-0.1663178186249201
2025-01-07,-0.2033011634888192,-0.173517948450766,-0.13505270556523719
2025-01-08,-0.1762162552375976,-0.13120835144697152,-0.06867367358453755
2025-01-09,-0.16400681288997826,-0.13891575809079693,-0.12186162436480324
2025-01-10,-0.18806180062558686,-0.12135174982302604,-0.10822663282124677
2025-01-13,-0.13374515055096844,-0.13225642608992502,-0.044805170532951466
2025-01-14,-0.16119681976981626,-0.19318144348504096,-0.05985262854230675
2025-01-15,-0.12106813218213029,-0.1404064815784653,-0.09891479593649156
2025-01-16,-0.1924630144214293,-0.18866166341458634,-0.18721590838212
2025-01-17,-0.1903941305430146,-0.13595631988326562,-0.12680848582424398
2025-01-20,-0.16869886972930678,-0.18697280493761492,-0.16718153381486983
2025-01-21,-0.18287087253773376,-0.18452706640862193,-0.18040778718932104
2025-01-22,-0.18787636334666652,-0.070903038347087,-0.13765385545988632
2025-01-23,-0.16477241003475432,-0.11094975411202103,-0.16536242924537076
2025-01-24,-0.10740368669707273,-0.08321435618467168,-0.16667026854836017
2025-01-27,-0.2044512952988293,-0.1592690840158706,-0.30298554797633065
2025-02-05,-0.10838606851295929,-0.0621465260560556,-0.14492148082451947
2025-02-06,-0.06194274350622197,-0.05318568431328913,-0.08081597545584561
2025-02-07,-0.021312383804414217,-0.07125677044927173,-0.03621403663285255
2025-02-10,-0.0386198008757816,-0.007729585784822747,-0.021348291785787156
2025-02-11,-0.021417719072944146,-0.05279383067528039,-0.04768952077402446
2025-02-12,-0.034750319800626636,-0.010433301271545329,0.008518138248108561
2025-02-13,-0.03797572315304409,-0.05348849587836553,0.00965815571253535
2025-02-14,-0.043429155072229976,0.005613596586245013,0.011945313701548598
2025-02-17,-0.057697158178650454,0.055833852676877946,0.0053702881132585475
2025-02-18,-0.09036381513848146,0.003027243819212237,-0.03709398241339427
2025-02-19,-0.03356873223418652,0.05578853726622933,0.019812894102965654
2025-02-20,0.024127598087315395,0.0576617328011041,0.071462912004456
2025-02-21,0.08326917845924424,0.09060261931652652,0.17024093122332684
2025-02-24,0.08958824163796902,0.0343368127316731,0.16980940268923073
