,lightgbm_clf_baseline,double_ensemble,lightgbm_ranker,lightgbm_reg_baseline
2025-08-08,-0.12382241389191302,-0.13424162084351227,0.024015437716733336,0.10646431056650812
2025-08-11,-0.10523581904893495,-0.10931355568537444,0.008693658229423017,0.11387267816862676
2025-08-12,-0.11070872984146457,-0.08394218068049342,-0.011286008060158994,0.12640827287167275
2025-08-13,-0.07374473974345744,-0.08439348565332132,-0.0027763239839111455,0.09367603145464658
2025-08-14,-0.13419434905901204,-0.11582731487088888,0.0008285028238032678,0.13392507900092446
2025-08-15,-0.12878106427882038,-0.10778735327809685,-0.010676425912544085,0.11545503322171254
2025-08-18,-0.11394152486938577,-0.07602330690123281,0.007642874012777043,0.11835045137397983
2025-08-19,-0.14137675846135778,-0.09407299181371431,-0.027254100331025564,0.12805885642536316
2025-08-20,-0.1394484205321979,-0.1132636048958282,0.0021958068105814464,0.13086460042572942
2025-08-21,0.22122564460703287,0.18262891936771408,-0.10931167526551445,-0.07281600229639931
2025-08-22,0.13440225732211772,0.11741749611664963,-0.058467417619934424,-0.04918712557669273
2025-08-25,0.1357747921405836,0.12701990682462855,-0.06709545966068907,-0.06761742838284374
2025-08-26,0.11685627249784708,0.09331708898280872,-0.023350826195762026,0.07468064444575778
2025-08-27,0.1060678924438792,0.14848776664605257,-0.04782067590984138,-0.0003545767156323978
2025-08-28,0.05492948618362393,0.1271348701688154,-0.032144416478490756,-0.09549936746613971
2025-08-29,0.06041817237729056,0.017349631705322954,0.037690900048741954,0.03449486239880595
2025-09-01,0.09698154808558218,0.06400752631399446,-0.022068070702388014,-0.01005597075062595
2025-09-02,0.23018392402841178,0.1810496719823773,-0.13891335383507236,-0.07845875296184003
2025-09-03,0.24294330788788027,0.19283164748644716,-0.17542852758144017,-0.12941051932552736
2025-09-04,0.19238554211691475,0.2100586255025799,-0.2206895741278163,-0.09347564877670288
2025-09-05,0.14274113153160672,0.08046711359904633,-0.10156665892196391,-0.03955278227188799
2025-09-08,0.09918338778055459,0.0035098501389416604,-0.046316097924576985,0.01123900029795352
2025-09-09,0.11512035425778215,0.08606799676512872,-0.08075091800080607,-0.04410426777340136
2025-09-10,0.08852328939046622,0.08735551256266863,-0.030182625878751854,-0.044838541204176956
2025-09-11,-0.024869993666455335,-0.06927465484539586,0.12603530705454397,0.024278082575009345
2025-09-12,-0.022964043879261334,-0.0709347502091745,0.11711424951133469,0.019426573742289836
2025-09-15,0.005317128292823464,-0.02442860881574841,0.02619359259529141,-0.06537178443371511
2025-09-16,-0.06750951303292593,-0.06825158161548178,0.06201152794830732,-0.013194034531085126
2025-09-17,-0.10454230866353775,-0.12535399920286883,0.0631015925461073,-0.02923515972897911
2025-09-18,-0.07046718141586054,0.019565588469822856,0.015472593506907656,-0.0885536925837505
2025-09-19,0.04790817947859011,0.0391753684882869,-0.08572668670737674,-0.1356873448342767
2025-09-22,-0.0028454620681356516,0.0016911810560225789,-0.010769915671362363,-0.02218703775271974
2025-09-23,0.11535405539308378,0.09210494172626142,-0.09496975714253923,-0.06801142726596665
2025-09-24,0.009163713323036124,0.0348495133209485,-0.002006613736973646,-0.03469255502374955
2025-09-25,-0.0777114910270612,-0.051214853914930976,0.09532231039001177,-0.027176936800888056
2025-09-26,-0.05568399144180134,-0.007144720459979478,0.02602920791628558,0.005443180671053137
2025-09-29,-0.14148004265479458,-0.10912478505252546,0.14211455780575175,0.09107333762398909
2025-09-30,-0.17529262342279145,-0.20834809105151925,0.15424685728749304,0.16691970386443472
2025-10-09,-0.17144411173367918,-0.175165716922652,0.16256558192459575,0.17013323132449468
2025-10-10,-0.04279616526698992,-0.08405571866384146,0.08672915374766295,0.08269138646976018
2025-10-13,-0.09196719457040269,-0.12621965604330135,0.15797583319468447,0.14425246987710702
2025-10-14,-0.02260840650917015,-0.015482041200897249,0.11086247209058372,0.02208060605787332
2025-10-15,-0.11917493318596654,-0.06701117483752111,0.15343187081892015,0.043837208605791524
2025-10-16,-0.04394232505140595,0.06301826349035634,0.026857159075934122,-0.006095815569886978
2025-10-17,-0.00954668580368426,0.07833947224685708,-0.03632857118292359,-0.015393543812434326
2025-10-20,-0.024699335075016673,0.03097789178094552,0.01902313111585184,0.005353703594440475
2025-10-21,-0.11653792776290771,-0.048235547655346905,0.08981054944432283,0.08909081848231014
2025-10-22,-0.11365501541430699,-0.03872856061848424,0.04712769284312074,0.08554159950659387
2025-10-23,-0.10145823268385996,-0.0366251189855835,0.042668135886295956,0.015117099941563775
2025-10-24,0.2750470948719168,-0.24722486981355388,0.19702646020454048,0.21283430431184222
2025-10-27,0.2919230385925764,-0.2147967016378661,0.28146749592659487,0.19723411621786763
2025-10-28,0.20416206203911397,-0.15151262612737473,0.23889021249995318,0.14556795262044492
2025-10-29,0.22046240296864236,-0.19480817502006936,0.23945871133801738,0.13477122183099424
2025-10-30,0.26683460839418555,-0.24194070965542974,0.2337846090004406,0.09058657878601638
2025-10-31,0.16762755342547137,-0.1536485295323311,0.19647244127995014,0.03267974599187226
2025-11-03,0.11619688087233711,-0.08825341480385654,0.14154609219157852,-0.036426476177877996
2025-11-04,0.1509069934415324,-0.04265911482413457,0.16579894389598404,-0.012715927704106612
2025-11-05,0.14538619329187094,-0.03630236144317977,0.10492182714995194,0.04611931049381459
