,classification_rankic,regression_rankic,lambdarank_rankic,reg_minus_clf,rank_minus_clf
2024-08-06,0.10992205675856175,0.00970458312698075,0.023059609497074682,-0.100217473631581,-0.08686244726148706
2024-08-07,0.03664389774976015,0.007715935399149576,0.0008444233077782346,-0.028927962350610577,-0.035799474441981914
2024-08-08,0.043254075976620954,-0.00027941357503401964,-0.00207132276082336,-0.04353348955165497,-0.04532539873744432
2024-08-09,0.04832843430442434,0.025206763135363675,0.05001358703899218,-0.023121671169060668,0.0016851527345678394
2024-08-12,0.06331638846626916,0.07393533432352817,0.08922945743341898,0.010618945857259005,0.025913068967149816
2024-08-13,0.07137655608442997,0.10621996233200905,0.10473528634757948,0.034843406247579076,0.033358730263149505
2024-08-14,0.056294726166697166,0.12948344222843905,0.055432835130401335,0.07318871606174188,-0.000861891036295831
2024-08-15,0.08345185896555582,0.12085619170624629,0.0829357898180824,0.037404332740690466,-0.0005160691474734164
2024-08-16,0.07710845196499731,0.1478641712154025,0.05471804113925133,0.07075571925040518,-0.022390410825745985
2024-08-19,0.06497657013228335,0.12332021350390508,0.06167062082184214,0.058343643371621734,-0.00330594931044121
2024-08-20,0.07375064774274796,0.17693850455691668,0.09703106239448443,0.10318785681416871,0.02328041465173647
2024-08-21,0.1372732361873068,0.17728008388067407,0.12205198644206877,0.040006847693367265,-0.01522124974523803
2024-08-22,0.09041349878961717,0.15575192575316077,0.0565552782493303,0.0653384269635436,-0.03385822054028687
2024-08-23,0.02318469604617946,0.049007493396515174,-0.02827805051659664,0.025822797350335713,-0.0514627465627761
2024-08-26,-0.0009513376450466589,0.054811289117849625,-0.02415323293969218,0.055762626762896284,-0.02320189529464552
2024-08-27,-0.05504733610973251,-0.0026342215830107924,-0.08248719179123251,0.05241311452672172,-0.0274398556815
2024-08-28,-0.1493483906216491,0.0175351797331053,-0.17532177038277968,0.1668835703547544,-0.025973379761130594
2024-08-29,-0.09755010749419088,0.1123047035413032,-0.13008624421629014,0.20985481103549408,-0.03253613672209926
2024-08-30,-0.11535850769525918,0.11962967273043919,-0.10977051792680807,0.23498818042569836,0.00558798976845111
2024-09-02,-0.11060313984985233,0.0942010372827714,-0.11586706487243102,0.20480417713262372,-0.0052639250225786915
2024-09-03,-0.153943182423789,0.03599708321257959,-0.17588111933106085,0.18994026563636857,-0.02193793690727186
