model_id,fold,feature,importance,importance_pct
lightgbm_reg_baseline,2,TURNOVER_STD_20,285.56579852104187,3.4665060451741634
lightgbm_reg_baseline,3,MOM_ACC_60_120,43.3459095954895,14.276109724838431
lightgbm_reg_baseline,3,LOG_CIRC_MV,37.06281042098999,12.206751530160458
lightgbm_reg_baseline,3,VSTD_20,34.501220703125,11.363084014043462
lightgbm_reg_baseline,3,STD30,31.90570068359375,10.508241447867421
lightgbm_reg_baseline,3,STD250,30.716610431671143,10.11661088646955
lightgbm_reg_baseline,3,STD120,23.2872097492218,7.669714735893141
lightgbm_reg_baseline,3,MIN_RATIO_60,17.292999267578125,5.6955029279437595
lightgbm_reg_baseline,3,AMIHUD_20,16.818039894104004,5.539073585617474
lightgbm_reg_baseline,3,MAX_RATIO_120,16.13213038444519,5.313167161860748
lightgbm_reg_baseline,3,MIN_RATIO_120,9.53682017326355,3.140981294201068
lightgbm_reg_baseline,4,LOG_CIRC_MV,256.8254334926605,8.169167093891168
lightgbm_reg_baseline,4,AMIHUD_20,225.198228597641,7.1631611154858765
lightgbm_reg_baseline,4,VSTD_60,189.98401975631714,6.043058825802891
lightgbm_reg_baseline,4,STD250,180.40308928489685,5.73830621282532
lightgbm_reg_baseline,4,MAX_RATIO_250,171.253169298172,5.447263288256768
lightgbm_reg_baseline,4,ROC250,128.40807104110718,4.084435775201484
lightgbm_reg_baseline,4,STD120,120.77460956573486,3.841628739118434
lightgbm_reg_baseline,4,MOM_ACC_60_120,115.98291993141174,3.689213486654856
lightgbm_reg_baseline,4,VSTD_20,114.8285403251648,3.652494693796356
lightgbm_reg_baseline,4,ROC120,112.57609009742737,3.5808481982338893
lightgbm_reg_baseline,5,STD120,24.037970542907715,13.076758276192999
lightgbm_reg_baseline,5,TURNOVER_STD_20,21.349010467529297,11.613952551504568
lightgbm_reg_baseline,5,STD60,19.130040645599365,10.406823524877733
lightgbm_reg_baseline,5,STD250,17.598659992218018,9.573745932184917
lightgbm_reg_baseline,5,LOG_CIRC_MV,16.72454047203064,9.098221193123086
lightgbm_reg_baseline,5,ROC_STD_250,13.63129997253418,7.415485197176867
lightgbm_reg_baseline,5,VSTD_60,11.978569984436035,6.516393049959332
lightgbm_reg_baseline,5,AMIHUD_20,11.651710033416748,6.338579845553497
lightgbm_reg_baseline,5,ROC120,7.609719753265381,4.1397199312394735
lightgbm_reg_baseline,5,ROC250,6.74084997177124,3.667051072368615
lightgbm_reg_baseline,6,ROC250,123.21578979492188,20.332678577448622
lightgbm_reg_baseline,6,MOM_ACC_60_120,57.148988246917725,9.430544664648627
lightgbm_reg_baseline,6,AMIHUD_20,44.4651004076004,7.33748974872845
lightgbm_reg_baseline,6,MA_RATIO_250,43.10549068450928,7.113131267267618
lightgbm_reg_baseline,6,STD250,40.73251986503601,6.7215511538233965
lightgbm_reg_baseline,6,LOG_CIRC_MV,33.408400535583496,5.512948226905552
lightgbm_reg_baseline,6,ATR_RATIO_20,28.886589288711548,4.766773285986342
lightgbm_reg_baseline,6,STD60,27.01766014099121,4.458368529519094
lightgbm_reg_baseline,6,ROC_STD_250,24.889349937438965,4.107161534425714
lightgbm_reg_baseline,6,MIN_RATIO_120,19.403469800949097,3.201899005042848
lightgbm_reg_baseline,7,AMIHUD_20,442.2979191541672,10.036457178638296
lightgbm_reg_baseline,7,ROC250,343.97438156604767,7.805336633141384
