rank_ic,date
0.13357553700205246,2022-04-08
0.19079786414605235,2022-04-11
0.10391120770736531,2022-04-12
0.10113425911784513,2022-04-13
0.2046637468433753,2022-04-14
0.18003000656867035,2022-04-15
0.17898112263585317,2022-04-18
0.1820350900948267,2022-04-19
0.21617807489837426,2022-04-20
0.1596881367941074,2022-04-21
0.23434250609127188,2022-04-22
0.23978524089257924,2022-04-25
0.2108188059571968,2022-04-26
0.2746148970463312,2022-04-27
0.28649924484400663,2022-04-29
0.32207721629108116,2022-05-05
0.23754840186769116,2022-05-06
0.11443921324988739,2022-05-09
0.2304575723066813,2022-05-10
0.13834005053195655,2022-05-11
0.09640052705942907,2022-05-12
0.14597327932069565,2022-05-13
-0.0012325467729250735,2022-05-16
0.02031856897286953,2022-05-18
0.042141161117549376,2022-05-19
0.08772864187867987,2022-05-20
0.026752128897145788,2022-05-23
0.07982162627725832,2022-05-24
0.10816975074700737,2022-05-25
0.19168594676965747,2022-05-26
0.1665275515365533,2022-05-27
0.09601926156836435,2022-05-30
0.062249924308537555,2022-05-31
0.029894036775966283,2022-06-01
-0.026425521256484157,2022-06-02
-0.0033675814287483646,2022-06-06
-0.09837870990014977,2022-06-07
-0.18936748576925436,2022-06-08
-0.0966382247669329,2022-06-09
-0.019797487669702168,2022-06-10
-0.08486472758753165,2022-06-13
-0.07539552729987349,2022-06-14
-0.12549078882586445,2022-06-15
-0.07450122785575541,2022-06-16
-0.09460539282269201,2022-06-17
-0.10395798403494567,2022-06-20
-0.06959679637479982,2022-06-21
0.004460115734585413,2022-06-22
-0.0028463874952687792,2022-06-23
-0.0004001041016464325,2022-06-24
-0.005314991428146302,2022-06-27
0.023477552734651106,2022-06-28
0.07463839894754401,2022-06-29
0.11890517327282067,2022-06-30
0.10564810237820221,2022-07-01
0.0016490723635988259,2022-07-04
0.02438628532027525,2022-07-05
0.05968211396383367,2022-07-06
-0.018691336979307537,2022-07-07
0.057032349842456115,2022-07-08
0.060251484432918945,2022-07-11
-0.009890804701550003,2022-07-12
0.018776867989856838,2022-07-13
0.12117380424293714,2022-07-14
0.18372021004131894,2022-07-15
0.1463238866295397,2022-07-18
0.0591058465719866,2022-07-19
0.060921227128750366,2022-07-20
0.04206836567627887,2022-07-21
0.01711857817524812,2022-07-22
0.0660969286021105,2022-07-25
0.02611883354330276,2022-07-26
0.020328577822437983,2022-07-27
0.013839681662558587,2022-07-28
-0.0038901233645217215,2022-07-29
-0.022642817085824222,2022-08-01
0.14830741947639853,2022-08-02
0.14536819373342966,2022-08-03
0.12421837548040593,2022-08-04
0.12755661059758633,2022-08-05
0.12339743597204246,2022-08-08
0.14377140166143307,2022-08-09
0.10518661966812194,2022-08-10
0.1158990811822538,2022-08-11
0.10570841041049568,2022-08-12
0.09269209538707894,2022-08-15
0.09612803265503599,2022-08-16
0.10135409921550013,2022-08-17
0.08585962921632481,2022-08-18
0.02880304553120264,2022-08-19
-0.031098140551204696,2022-08-22
0.02586659226906277,2022-08-23
0.0029976201430368227,2022-08-24
0.014123641566475166,2022-08-25
0.02342812301125522,2022-08-26
-0.035038328440060836,2022-08-29
0.020678430810848084,2022-08-30
-0.008252497734848699,2022-08-31
0.032342208946793745,2022-09-01
-0.00025444902482406746,2022-09-02
-0.031643505092916094,2022-09-05
0.030097054461038737,2022-09-06
-0.015363228697123286,2022-09-07
-0.03594243843037242,2022-09-08
-0.05888375933678824,2022-09-09
-0.019136750242833664,2022-09-13
-0.09494977194015496,2022-09-14
-0.061692248316858066,2022-09-15
0.03520973354018966,2022-09-16
-0.08218566752501807,2022-09-19
-0.10435481316536455,2022-09-20
-0.045266267398010866,2022-09-21
-0.02845812623802955,2022-09-22
-0.10745599318327537,2022-09-23
0.050203887247635394,2022-09-26
0.03367917236528757,2022-09-27
0.06287221021956063,2022-09-28
0.09757340816715616,2022-09-29
0.038023337544263604,2022-09-30
0.026119043751772316,2022-10-10
0.09040218611205829,2022-10-11
0.07055084870988895,2022-10-12
0.05042230806791715,2022-10-13
0.09883412327621478,2022-10-14
0.06348945460267919,2022-10-17
0.10562551882343,2022-10-18
0.14001915324275405,2022-10-19
0.08520442858096476,2022-10-20
0.0989134911139616,2022-10-21
0.2161722932469944,2022-10-24
0.11005140611738791,2022-10-25
0.1635364066661527,2022-10-26
0.14710964169485355,2022-10-27
0.20070787745014895,2022-10-28
0.13910867376461886,2022-10-31
0.1625992620517507,2022-11-01
0.19731212110374607,2022-11-02
0.16849845300265945,2022-11-03
0.15576458824398573,2022-11-04
0.156681281624662,2022-11-07
0.14525376605282608,2022-11-08
0.14043539212649064,2022-11-09
0.15826928373516952,2022-11-10
0.09354791891161762,2022-11-11
0.06305806323781825,2022-11-14
0.027668876900865988,2022-11-15
0.025742522573678803,2022-11-16
-0.00332395319350037,2022-11-17
0.025479103598759618,2022-11-18
-0.03429758177985896,2022-11-21
